# GENERÁLT: eszkozok/sdbh_sdgnt_import.py — kézzel nem szerkesztendő.
# forras: ubsicap/ubs-open-license @ 3a6edd8212df2e1189037ad39687726990c80d56 | UBSHebrewDic-v0.9.2-en.JSON sha256=1686a25dd31dc9afb7b932927e160070667c73caedad11aa7e4482c21f800e8e
# licenc: CC BY-SA 4.0 — © United Bible Societies; forrásmegjelölés: konkordancia/SDBH_SDGNT_README.md
strong	strong_kod	osszetett	nyelv	szotar	entry_id	lemma	lexid	entry_kod	domen_kod	domen	glossza	hivatkozas_n
H0110	H0110	—	heber	SDBH	000111000000000	אַדְבְּאֵל	000111001001000	—	003001007	Names of People	Adbeel	2
H0111	H0111	—	heber	SDBH	000112000000000	אֲדַד	000112001001000	—	003001007	Names of People	Hadad	1
H0112	H0112	—	heber	SDBH	000113000000000	אִדֹּו	000113001001000	—	003001007	Names of People	Iddo	2
H0113	H0113	—	heber	SDBH	000117000000000	אָדֹון	000117001001000	—	001002007005	Leaders	lord; master; owner; husband	336
H0114	H0114	—	heber	SDBH	000116000000000	אַדֹּון	000116001001000	—	003001010	Names of Locations	Addon	1
H0115	H0115	—	heber	SDBH	000118000000000	אֲדֹורַיִם	000118001001000	—	003001010	Names of Locations	Adoraim	1
H0117	H0117	—	heber	SDBH	000121000000000	אַדִּיר	000121001001000	—	002001002012	Great	mighty; majestic; noble	15
H0117	H0117	—	heber	SDBH	000121000000000	אַדִּיר	000121001002000	—	001002007005	Leaders	noble; leader; officer	12
H0118	H0118	—	heber	SDBH	000122000000000	אֲדַלְיָא	000122001001000	—	003001007	Names of People	Adalia	1
H0119	H0119	—	heber	SDBH	000123000000000	אדם	000123001001000	—	002001001015	Color	to be red; to be ruddy	2
H0119	H0119	—	heber	SDBH	000123000000000	אדם	000123001002000	—	002001001015	Color	to paint red; to dye red	7
H0119	H0119	—	heber	SDBH	000123000000000	אדם	000123001003000	—	002004001005	See	to be red > to stand out	1
H0120	H0120	—	heber	SDBH	000124000000000	אָדָם	000124001001000	—	001002007	People	human; humankind; human being(s)	552
H0120	H0120	—	heber	SDBH	000124000000000	אָדָם	000124002001000	—	003001007	Names of People	Adam	11
H0120	H0120	—	heber	SDBH	000124000000000	אָדָם	000124002002000	—	003001010	Names of Locations	Adam	3
H0121	H0121	—	heber	SDBH	000124000000000	אָדָם	000124001001000	—	001002007	People	human; humankind; human being(s)	552
H0121	H0121	—	heber	SDBH	000124000000000	אָדָם	000124002001000	—	003001007	Names of People	Adam	11
H0121	H0121	—	heber	SDBH	000124000000000	אָדָם	000124002002000	—	003001010	Names of Locations	Adam	3
H0122	H0122	—	heber	SDBH	000125000000000	אָדֹם	000125001001000	—	002001001015	Color	red	9
H0123	H0123	—	heber	SDBH	000114000000000	אֱדֹום	000114001001000	—	003001007	Names of People	Edom	4
H0123	H0123	—	heber	SDBH	000114000000000	אֱדֹום	000114001002000	—	003001006	Names of Groups	Edom	96
H0124	H0124	—	heber	SDBH	000126000000000	אֹדֶם	000126001001000	—	001002008001009	Gemstones	ruby; carnelian	3
H0125	H0125	—	heber	SDBH	000127000000000	אֲדַמְדַּם	000127001001000	—	002001001015	Color	reddish	6
H0126	H0126	—	heber	SDBH	000129000000000	אַדְמָה	000129001001000	—	003001010	Names of Locations	Admah	6
H0127	H0127	—	heber	SDBH	000128000000000	אֲדָמָה	000128001001000	—	001002001	Land	ground; earth; land; clay	225
H0127	H0127	—	heber	SDBH	000128000000000	אֲדָמָה	000128002001000	—	003001010	Names of Locations	Adamah	1
H0128	H0128	—	heber	SDBH	000128000000000	אֲדָמָה	000128001001000	—	001002001	Land	ground; earth; land; clay	225
H0128	H0128	—	heber	SDBH	000128000000000	אֲדָמָה	000128002001000	—	003001010	Names of Locations	Adamah	1
H0129	H0129	—	heber	SDBH	000131000000000	אֲדָמִי הַנֶּקֶב	000131001001000	—	003001010	Names of Locations	Adami-Nekeb	1
H0130	H0130	—	heber	SDBH	000115000000000	אֲדֹומִי	000115001001000	—	003001006	Names of Groups	Edomite	13
H0131	H0131	—	heber	SDBH	004226000000000	מַעֲלֵה אֲדֻמִּים	004226001001000	—	003001008	Names of Landforms	Ascent of Adummim	2
H0132	H0132	—	heber	SDBH	000130000000000	אַדְמֹונִי	000130001001000	—	002001001015	Color	red; ruddy	3
H0133	H0133	—	heber	SDBH	000132000000000	אַדְמָתָא	000132001001000	—	003001007	Names of People	Admatha	1
H0134	H0134	—	heber	SDBH	000133000000000	אֶדֶן	000133001001000	—	001002009	Constructions	base; socket	57
H0135	H0135	—	heber	SDBH	000134000000000	אַדָּן	000134001001000	—	003001010	Names of Locations	Addan	1
H0136	H0136	—	heber	SDBH	000135000000000	אֲדֹנָי	000135001001000	—	003001017	Titles	Lord	438
H0137	H0137	—	heber	SDBH	000136000000000	אֲדֹנִי בֶזֶק	000136001001000	—	003001007	Names of People	Adoni-Bezek	3
H0138	H0138a	—	heber	SDBH	000138000000000	אֲדֹנִיָּה	000138001001000	—	003001007	Names of People	Adonijah	6
H0138	H0138a	—	heber	SDBH	000138000000000	אֲדֹנִיָּה	000138001002000	—	003001007	Names of People	Adonijah	1
H0138	H0138b	—	heber	SDBH	000139000000000	אֲדֹנִיָּהוּ	000139001001000	—	003001007	Names of People	Adonijah	18
H0138	H0138b	—	heber	SDBH	000139000000000	אֲדֹנִיָּהוּ	000139001002000	—	003001007	Names of People	Adonijah	1
H0139	H0139	—	heber	SDBH	000137000000000	אֲדֹנִי צֶדֶק	000137001001000	—	003001007	Names of People	Adoni-Zedek	2
H0140	H0140	—	heber	SDBH	000140000000000	אֲדֹנִיקָם	000140001001000	—	003001007	Names of People	Adonikam	3
H0141	H0141	—	heber	SDBH	000141000000000	אֲדֹנִירָם	000141001001000	—	003001007	Names of People	Adoniram	2
H0142	H0142	—	heber	SDBH	000142000000000	אדר	000142001001000	—	002001002012	Great	to be great; to be majestic; to be glorious	2
H0142	H0142	—	heber	SDBH	000142000000000	אדר	000142001002000	—	002001003006	Extraordinary	to make great; to make important; to make glorious	1
H0143	H0143	—	heber	SDBH	000143000000000	אֲדָר	000143001001000	—	003001013	Names of Times	Adar	9
H0144	A0144	—	arameus	SDBH	000143000000000	אֲדָר	000143001001000	—	003001013	Names of Times	Adar	9
H0145	H0145	—	heber	SDBH	000145000000000	אֶדֶר	000145001001000	—	002001002012	Great	honor	1
H0145	H0145	—	heber	SDBH	000145000000000	אֶדֶר	000145001002000	—	002001003006	Extraordinary	respectable; honorable	1
H0146	H0146	—	heber	SDBH	000146000000000	אַדָּר	000146001001000	—	003001010	Names of Locations	Addar	1
H0146	H0146	—	heber	SDBH	000146000000000	אַדָּר	000146001002000	—	003001007	Names of People	Addar	1
H0147	A0147	—	arameus	SDBH	000144000000000	אִדַּר	000144001001000	—	001002009	Constructions	threshing floor	1
H0148	A0148	—	arameus	SDBH	000147000000000	אֲדַרְגָּזַר	000147001001000	—	001002007005	Leaders	counselor	2
H0148	A0148	—	arameus	SDBH	000147000000000	אֲדַרְגָּזַר	000147001001000	—	001002007007	Officials	counselor	2
H0149	A0149	—	arameus	SDBH	000148000000000	אַדְרַזְדָּא	000148001001000	—	002001002006	Diligent	diligently; with diligence	1
H0150	H0150	—	heber	SDBH	000149000000000	אֲדַרְכֹּון	000149001001000	—	002001001065	Weight	daric; drachma	2
H0151	H0151	—	heber	SDBH	000150000000000	אֲדֹרָם	000150001001000	—	003001007	Names of People	Adoram	2
H0152	H0152	—	heber	SDBH	000151000000000	אַדְרַמֶּלֶךְ	000151001001000	—	003001004	Names of Deities	Adrammelech	1
H0152	H0152	—	heber	SDBH	000151000000000	אַדְרַמֶּלֶךְ	000151001002000	—	003001007	Names of People	Adrammelech	2
H0153	A0153	—	arameus	SDBH	000152000000000	אֶדְרָע	000152001001000	—	002001001059	Strong	arm; power	1
H0154	H0154	—	heber	SDBH	000153000000000	אֶדְרֶעִי	000153001001000	—	003001010	Names of Locations	Edrei	7
H0154	H0154	—	heber	SDBH	000153000000000	אֶדְרֶעִי	000153001002000	—	003001010	Names of Locations	Edrei	1
H0155	H0155	—	heber	SDBH	000154000000000	אַדֶּרֶת	000154001001000	—	002001002012	Great	noble; magnificent; glorious	2
H0155	H0155	—	heber	SDBH	000154000000000	אַדֶּרֶת	000154002001000	—	001002008001002	Clothing	cloak; mantle; robe	10
H0156	H0156	—	heber	SDBH	001615000000000	דושׁ	001615001001000	—	002001001024	Impact	to tread out; to thresh; to trample	17
H0157	H0157	—	heber	SDBH	000155000000000	אהב	000155001001000	—	002001002018	Love	to love	183
H0157	H0157	—	heber	SDBH	000155000000000	אהב	000155001002000	—	001002007	People	friend; companion; lover	31
H0158	H0158	—	heber	SDBH	000156000000000	אַהַב	000156001001000	—	002001001029	Good	to be lovely	1
H0158	H0158	—	heber	SDBH	000156000000000	אַהַב	000156001002000	—	001002007	People	lover; loved one; love gift	1
H0159	H0159	—	heber	SDBH	000157000000000	אֹהַב	000157001001000	—	002003001004	Copulate	making love	2
H0160	H0160	—	heber	SDBH	000158000000000	אַהֲבָה	000158001001000	—	002001002018	Love	love	36
H0161	H0161	—	heber	SDBH	000159000000000	אֹהַד	000159001001000	—	003001007	Names of People	Ohad	2
H0162	H0162	—	heber	SDBH	000160000000000	אֲהָהּ	000160001001000	—	004005	Evaluators	alas	15
H0163	H0163	—	heber	SDBH	000161000000000	אַהֲוָא	000161001001000	—	003001015	Names of Waterbodies	Ahava	3
H0164	H0164	—	heber	SDBH	000162000000000	אֵהוּד	000162001001000	—	003001007	Names of People	Ehud	8
H0164	H0164	—	heber	SDBH	000162000000000	אֵהוּד	000162001002000	—	003001007	Names of People	Ehud	1
H0166	H0166	—	heber	SDBH	000164000000000	אהל	000164001001000	—	002002001005	Dwell	to pitch one's tent	3
H0166	H0166	—	heber	SDBH	000164000000000	אהל	000164002001000	—	002001001029	Good	to shine; to be clean; to be pure	1
H0167	H0167	—	heber	SDBH	000164000000000	אהל	000164001001000	—	002002001005	Dwell	to pitch one's tent	3
H0167	H0167	—	heber	SDBH	000164000000000	אהל	000164002001000	—	002001001029	Good	to shine; to be clean; to be pure	1
H0168	H0168	—	heber	SDBH	000165000000000	אֹהֶל	000165001001000	—	001002009009	Tents	tent	135
H0168	H0168	—	heber	SDBH	000165000000000	אֹהֶל	000165001002000	—	001002009009	Tents	Tent of Meeting	146
H0168	H0168	—	heber	SDBH	000165000000000	אֹהֶל	000165001003000	—	001002009009	Tents	Tent of Testimony	5
H0168	H0168	—	heber	SDBH	000165000000000	אֹהֶל	000165001004000	—	002002001005	Dwell	dwelling-place; home	59
H0168	H0168	—	heber	SDBH	000165000000000	אֹהֶל	000165001005000	—	001002007004	Groups	people; lineage; dynasty	6
H0168	H0168	—	heber	SDBH	000165000000000	אֹהֶל	000165002001000	—	003001007	Names of People	Ohel	1
H0169	H0169	—	heber	SDBH	000165000000000	אֹהֶל	000165001001000	—	001002009009	Tents	tent	135
H0169	H0169	—	heber	SDBH	000165000000000	אֹהֶל	000165001002000	—	001002009009	Tents	Tent of Meeting	146
H0169	H0169	—	heber	SDBH	000165000000000	אֹהֶל	000165001003000	—	001002009009	Tents	Tent of Testimony	5
H0169	H0169	—	heber	SDBH	000165000000000	אֹהֶל	000165001004000	—	002002001005	Dwell	dwelling-place; home	59
H0169	H0169	—	heber	SDBH	000165000000000	אֹהֶל	000165001005000	—	001002007004	Groups	people; lineage; dynasty	6
H0169	H0169	—	heber	SDBH	000165000000000	אֹהֶל	000165002001000	—	003001007	Names of People	Ohel	1
H0170	H0170	—	heber	SDBH	000166000000000	אָהֳלָה	000166001001000	—	003001007	Names of People	Oholah	5
H0171	H0171	—	heber	SDBH	000168000000000	אָהֳלִיאָב	000168001001000	—	003001007	Names of People	Oholiab	5
H0172	H0172	—	heber	SDBH	000169000000000	אָהֳלִיבָה	000169001001000	—	003001007	Names of People	Oholibah	6
H0173	H0173	—	heber	SDBH	000170000000000	אָהֳלִיבָמָה	000170001001000	—	003001007	Names of People	Oholibamah	6
H0173	H0173	—	heber	SDBH	000170000000000	אָהֳלִיבָמָה	000170001002000	—	003001007	Names of People	Oholibamah	2
H0174	H0174	—	heber	SDBH	000167000000000	אֲהָלֹות	000167001001000	—	001002004002	Trees	agarwood tree; aloe	2
H0174	H0174	—	heber	SDBH	000167000000000	אֲהָלֹות	000167001002000	—	001002010014	Spices	agarwood; aloes	2
H0175	H0175	—	heber	SDBH	000171000000000	אַהֲרֹן	000171001001000	—	003001007	Names of People	Aaron	347
H0176	H0176	—	heber	SDBH	000172000000000	אֹו	000172001001000	—	002003	Connection	(either X) or (Y)	21
H0176	H0176	—	heber	SDBH	000172000000000	אֹו	000172001002000	—	002003	Connection	(be it X) or (Y)	297
H0176	H0176	—	heber	SDBH	000172000000000	אֹו	000172001003000	—	004008	Stipulators	if; when; whether	2
H0176	H0176	—	heber	SDBH	000172000000000	אֹו	000172001004000	—	004005	Evaluators	if ... (then God may punish me!)	1
H0177	H0177	—	heber	SDBH	000173000000000	אוּאֵל	000173001001000	—	003001007	Names of People	Uel	1
H0178	H0178	—	heber	SDBH	000174000000000	אֹוב	000174001001000	—	001002008001003	Containers	skin-bottle	1
H0178	H0178	—	heber	SDBH	000174000000000	אֹוב	000174002001000	—	—	—	spirit of the dead	11
H0178	H0178	—	heber	SDBH	000174000000000	אֹוב	000174002002000	—	001002007009	Professions	(female) medium	5
H0179	H0179	—	heber	SDBH	000175000000000	אֹובִיל	000175001001000	—	003001007	Names of People	Obil	1
H0180	H0180	—	heber	SDBH	000176000000000	אוּבָל	000176001001000	—	001002005	Waterbodies	canal	3
H0181	H0181	—	heber	SDBH	000177000000000	אוּד	000177001001000	—	001002004	Vegetation	piece of firewood	3
H0183	H0183	—	heber	SDBH	000178000000000	אוה	000178001001000	—	002004001001001	Desire	to crave; to desire	17
H0183	H0183	—	heber	SDBH	000178000000000	אוה	000178001002000	—	002004002001001	Wish	to desire; to long for; to covet	7
H0183	H0183	—	heber	SDBH	000178000000000	אוה	000178001003000	—	002004002001001	Wish	to desire; to long	8
H0183	H0183	—	heber	SDBH	000178000000000	אוה	000178002001000	—	002004002007	Know	to mark out	1
H0184	H0184	—	heber	SDBH	000178000000000	אוה	000178001001000	—	002004001001001	Desire	to crave; to desire	17
H0184	H0184	—	heber	SDBH	000178000000000	אוה	000178001002000	—	002004002001001	Wish	to desire; to long for; to covet	7
H0184	H0184	—	heber	SDBH	000178000000000	אוה	000178001003000	—	002004002001001	Wish	to desire; to long	8
H0184	H0184	—	heber	SDBH	000178000000000	אוה	000178002001000	—	002004002007	Know	to mark out	1
H0185	H0185	—	heber	SDBH	000179000000000	אַוָּה	000179001001000	—	002004001001001	Desire	desire; craving; lust	4
H0185	H0185	—	heber	SDBH	000179000000000	אַוָּה	000179001002000	—	002004002001001	Wish	desire; longing	3
H0186	H0186	—	heber	SDBH	000180000000000	אוּזַי	000180001001000	—	003001007	Names of People	Uzai	1
H0187	H0187	—	heber	SDBH	000181000000000	אוּזָל	000181001001000	—	003001007	Names of People	Uzal	2
H0187	H0187	—	heber	SDBH	000181000000000	אוּזָל	000181001002000	—	003001010	Names of Locations	Uzal	1
H0188	H0188	—	heber	SDBH	000183000000000	אֹוי	000183001001000	—	004005	Evaluators	woe	24
H0189	H0189	—	heber	SDBH	000182000000000	אֱוִי	000182001001000	—	003001007	Names of People	Evi	2
H0190	H0190	—	heber	SDBH	000184000000000	אֹויָה	000184001001000	—	004005	Evaluators	woe	1
H0191	H0191	—	heber	SDBH	000185000000000	אֱוִיל	000185001001000	—	002001002010	Foolish	foolish	26
H0192	H0192	—	heber	SDBH	000186000000000	אֱוִיל מְרֹדַךְ	000186001001000	—	003001007	Names of People	Evil-Merodach	2
H0193	H0193	—	heber	SDBH	000187000000000	אוּל	000187001001000	—	001002007	People	body	1
H0194	H0194	—	heber	SDBH	000188000000000	אוּלַי	000188001001000	—	004001	Affirmers	perhaps; maybe; what if; suppose ...; in the unlikely event that ...	45
H0194	H0194	—	heber	SDBH	000188000000000	אוּלַי	000188002001000	—	003001015	Names of Waterbodies	Ulai	2
H0195	H0195	—	heber	SDBH	000188000000000	אוּלַי	000188001001000	—	004001	Affirmers	perhaps; maybe; what if; suppose ...; in the unlikely event that ...	45
H0195	H0195	—	heber	SDBH	000188000000000	אוּלַי	000188002001000	—	003001015	Names of Waterbodies	Ulai	2
H0196	H0196	—	heber	SDBH	000189000000000	אֱוִלִי	000189001001000	—	002001002010	Foolish	foolish	1
H0197	H0197	—	heber	SDBH	000341000000000	אֵילָם	000341001001000	—	001002009	Constructions	porch; portico; vestibule	62
H0198	H0198	—	heber	SDBH	000190000000000	אוּלָם	000190001001000	—	004002	Contrastors	but; however; nevertheless	19
H0198	H0198	—	heber	SDBH	000190000000000	אוּלָם	000190002001000	—	003001007	Names of People	Ulam	2
H0198	H0198	—	heber	SDBH	000190000000000	אוּלָם	000190002002000	—	003001007	Names of People	Ulam	2
H0199	H0199	—	heber	SDBH	000190000000000	אוּלָם	000190001001000	—	004002	Contrastors	but; however; nevertheless	19
H0199	H0199	—	heber	SDBH	000190000000000	אוּלָם	000190002001000	—	003001007	Names of People	Ulam	2
H0199	H0199	—	heber	SDBH	000190000000000	אוּלָם	000190002002000	—	003001007	Names of People	Ulam	2
H0200	H0200	—	heber	SDBH	000191000000000	אִוֶּלֶת	000191001001000	—	002001002010	Foolish	folly	25
H0201	H0201	—	heber	SDBH	000192000000000	אֹומָר	000192001001000	—	003001007	Names of People	Omar	3
H0202	H0202	—	heber	SDBH	000194000000000	אֹון	000194001001000	—	002001001059	Strong	strength	10
H0202	H0202	—	heber	SDBH	000194000000000	אֹון	000194001002000	—	002001001056	Stage	manhood	1
H0202	H0202	—	heber	SDBH	000194000000000	אֹון	000194001003000	—	001	Objects	wealth	4
H0202	H0202	—	heber	SDBH	000194000000000	אֹון	000194002001000	—	003001010	Names of Locations	On	4
H0202	H0202	—	heber	SDBH	000194000000000	אֹון	000194002002000	—	003001007	Names of People	On	1
H0203	H0203	—	heber	SDBH	000194000000000	אֹון	000194001001000	—	002001001059	Strong	strength	10
H0203	H0203	—	heber	SDBH	000194000000000	אֹון	000194001002000	—	002001001056	Stage	manhood	1
