# GENERÁLT: eszkozok/sdbh_sdgnt_import.py — kézzel nem szerkesztendő.
# forras: ubsicap/ubs-open-license @ 3a6edd8212df2e1189037ad39687726990c80d56 | UBSGreekNTDic-v1.1-en.JSON sha256=d84bb9077a43fa4a4f7e571fe2ffa460fa655d7b78439b366281ce527fd56893
# licenc: CC BY-SA 4.0 — © United Bible Societies; forrásmegjelölés: konkordancia/SDBH_SDGNT_README.md
strong	strong_kod	osszetett	nyelv	szotar	entry_id	lemma	lexid	entry_kod	domen_kod	domen	glossza	hivatkozas_n
G2666	G2666	—	gorog	SDGNT	002675000000000	καταπίνω	002675001001000	23.45	023002	Processes Involving the Mouth, Other Than Eating and Drinking	to swallow	1
G2666	G2666	—	gorog	SDGNT	002675000000000	καταπίνω	002675001002000	20.52	020003	Destroy	to destroy; to ruin completely	2
G2666	G2666	—	gorog	SDGNT	002675000000000	καταπίνω	002675001003000	13.43	013001	State	to cause the end of; to swallow up	3
G2666	G2666	—	gorog	SDGNT	002675000000000	καταπίνω	002675001004000	25.285	025023	Sorrow, Regret	to grieve to the point of giving up; to grieve and despair	1
G2667	G2667	—	gorog	SDGNT	002676000000000	καταπίπτω	002676001001000	15.118	015012	Fall	to fall	1
G2667	G2667	—	gorog	SDGNT	002676000000000	καταπίπτω	002676001002000	15.119	015012	Fall	to fall; to fall down	2
G2668	G2668	—	gorog	SDGNT	002677000000000	καταπλέω	002677001001000	54.13	054	Maritime Activities	to sail toward shore; to approach a shore	1
G2669	G2669	—	gorog	SDGNT	002678000000000	καταπονέω	002678001001000	88.126	088016	Treat Badly	to mistreat; to ill-treat; to cause to suffer	1
G2669	G2669	—	gorog	SDGNT	002678000000000	καταπονέω	002678001002000	25.230	025021	Worry, Anxiety, Distress, Peace	to be distressed	1
G2670	G2670	—	gorog	SDGNT	002679000000000	καταποντίζω	002679001001000	15.117	015011	Come/Go Down, Descend	to sink; to drown	1
G2670	G2670	—	gorog	SDGNT	002679000000000	καταποντίζω	002679001002000	15.116	015011	Come/Go Down, Descend	to sink	1
G2671	G2671	—	gorog	SDGNT	002680000000000	κατάρα	002680001001000	33.471	033055	Bless, Curse	to curse; curse	1
G2671	G2671	—	gorog	SDGNT	002680000000000	κατάρα	002680001002000	33.473	033055	Bless, Curse	curse	2
G2671	G2671	—	gorog	SDGNT	002680000000000	κατάρα	002680001003000	33.474	033055	Bless, Curse	cursed; accursed	3
G2672	G2672	—	gorog	SDGNT	002681000000000	καταράομαι	002681001001000	33.471	033055	Bless, Curse	to curse; curse	5
G2673	G2673	—	gorog	SDGNT	002682000000000	καταργέω	002682001001000	13.100	013003	Exist	to cause to come to an end; to cause to become nothing; to put an end to	7
G2673	G2673	—	gorog	SDGNT	002682000000000	καταργέω	002682001002000	13.163	013004	Happen	to put a stop to	3
G2673	G2673	—	gorog	SDGNT	002682000000000	καταργέω	002682001003000	76.26	076	Power, Force	to invalidate; to abolish; to cause not to function	9
G2673	G2673	—	gorog	SDGNT	002682000000000	καταργέω	002682001004000	37.136	037010	Release, Set Free	to be freed; to be released	3
G2673	G2673	—	gorog	SDGNT	002682000000000	καταργέω	002682001005000	13.162	013004	Happen	to no longer take place; to cease	5
G2674	G2674	—	gorog	SDGNT	002683000000000	καταριθμέω	002683001001000	34.33	034003	Belong To, Be Included in the Membership of, Be Excluded From	to be counted as a member; to be counted as a part; to belong to	1
G2675	G2675	—	gorog	SDGNT	002684000000000	καταρτίζω	002684001001000	75.5	075	Adequate, Qualified	to make adequate; to furnish completely; to cause to be fully qualified; adequacy	9
G2675	G2675	—	gorog	SDGNT	002684000000000	καταρτίζω	002684001002000	13.130	013004	Happen	to produce; to arrange for; to cause to happen	1
G2675	G2675	—	gorog	SDGNT	002684000000000	καταρτίζω	002684001003000	42.36	042003	Make, Create	to create; to make	3
G2676	G2676	—	gorog	SDGNT	002685000000000	κατάρτισις	002685001001000	75.5	075	Adequate, Qualified	to make adequate; to furnish completely; to cause to be fully qualified; adequacy	1
G2677	G2677	—	gorog	SDGNT	002686000000000	καταρτισμός	002686001001000	75.5	075	Adequate, Qualified	to make adequate; to furnish completely; to cause to be fully qualified; adequacy	1
G2678	G2678	—	gorog	SDGNT	002687000000000	κατασείω	002687001001000	33.478	033056	Non-Verbal Communication	to make a sign; to give a signal	4
G2679	G2679	—	gorog	SDGNT	002688000000000	κατασκάπτω	002688001001000	20.56	020003	Destroy	to tear down; to destroy	2
G2680	G2680	—	gorog	SDGNT	002689000000000	κατασκευάζω	002689001001000	77.6	077	Ready, Prepared	to prepare; to make ready	6
G2680	G2680	—	gorog	SDGNT	002689000000000	κατασκευάζω	002689001002000	45.1	045	Building, Constructing	to build; to construct	5
G2680	G2680	—	gorog	SDGNT	002689000000000	κατασκευάζω	002689001003000	77.7	077	Ready, Prepared	to make ready for; to prepare for; to prepare the way for	2
G2681	G2681	—	gorog	SDGNT	002690000000000	κατασκηνόω	002690001001000	6.147	006016	Containers	to nest	4
G2682	G2682	—	gorog	SDGNT	002691000000000	κατασκήνωσις	002691001001000	6.146	006016	Containers	nest	2
G2683	G2683	—	gorog	SDGNT	002692000000000	κατασκιάζω	002692001001000	14.62	014007	Darkness	to cast a shadow upon	1
G2684	G2684	—	gorog	SDGNT	002693000000000	κατασκοπέω	002693001001000	24.50	024001	See	to observe secretly; to spy out	1
G2685	G2685	—	gorog	SDGNT	002694000000000	κατάσκοπος	002694001001000	27.47	027004	Try To Learn	spy; secret agent	1
G2686	G2686	—	gorog	SDGNT	002695000000000	κατασοφίζομαι	002695001001000	88.147	088019	Exploit	to exploit with cunning; to take advantage of in a cunning manner	1
G2687	G2687	—	gorog	SDGNT	002696000000000	καταστέλλω	002696001001000	37.31	037001	Control, Restrain	to subject to; to bring under control	2
G2688	G2688	—	gorog	SDGNT	002697000000000	κατάστημα	002697001001000	41.8	041001	Behavior, Conduct	behavior; conduct; to behave	1
G2689	G2689	—	gorog	SDGNT	002698000000000	καταστολή	002698001001000	49.12	049	Activities Involving Clothing and Adorning	manner of dress	1
G2690	G2690	—	gorog	SDGNT	002699000000000	καταστρέφω	002699001001000	16.18	016	Non-Linear Movement	to turn over; to upset; to overturn	2
G2691	G2691	—	gorog	SDGNT	002700000000000	καταστρηνιάω	002700001001000	25.30	025002	Desire Strongly	passion; lust; lustful desire; to have lust	1
G2692	G2692	—	gorog	SDGNT	002701000000000	καταστροφή	002701001001000	20.17	020002	Harm, Wound	to cause harm; to cause ruin to	1
G2692	G2692	—	gorog	SDGNT	002701000000000	καταστροφή	002701001002000	20.49	020003	Destroy	complete ruin; destruction	1
G2693	G2693	—	gorog	SDGNT	002702000000000	καταστρώννυμι	002702001001000	20.63	020004	Kill	to kill	1
G2694	G2694	—	gorog	SDGNT	002703000000000	κατασύρω	002703001001000	15.179	015023	Lead, Bring, Take	to drag off forcefully; to lead away	1
G2695	G2695	—	gorog	SDGNT	002704000000000	κατασφάζω	002704001001000	20.72	020004	Kill	to slaughter; to kill	1
G2696	G2696	—	gorog	SDGNT	002705000000000	κατασφραγίζω	002705001001000	6.55	006010	Instruments Used in Marking and Writing	to seal; to put a seal on; to make secure	1
G2697	G2697	—	gorog	SDGNT	002706000000000	κατάσχεσις	002706001001000	57.1	057001	Have, Possess, Property, Owner	to have; to own; to possess; to belong to	1
G2697	G2697	—	gorog	SDGNT	002706000000000	κατάσχεσις	002706001002000	57.57	057007	Take, Obtain, Gain, Lose	to take possession; to obtain	1
G2698	G2698	—	gorog	SDGNT	002707000000000	κατατίθημι	002707001001000	90.62	090013	Experiencer	to gain; to obtain; to experience	2
G2699	G2699	—	gorog	SDGNT	002708000000000	κατατομή	002708001001000	19.22	019002	Pierce, Cut	to mutilate; mutilation	1
G2701	G2701	—	gorog	SDGNT	002709000000000	κατατρέχω	002709001001000	15.233	015030	Run	to run down to	1
G2702	G2702	—	gorog	SDGNT	002710000000000	καταφέρω	002710001001000	13.133	013004	Happen	to bring against; to cause to happen to; to bring about	1
G2702	G2702	—	gorog	SDGNT	002710000000000	καταφέρω	002710001002000	30.103	030006	To Choose, To Select, To Prefer	to vote against	1
G2702	G2702	—	gorog	SDGNT	002710000000000	καταφέρω	002710001003000	23.71	023005	Sleep, Waking	to be sound asleep; to be completely asleep	1
G2702	G2702	—	gorog	SDGNT	002710000000000	καταφέρω	002710001004000	23.68	023005	Sleep, Waking	to get sleepier; to become more and more sleepy	1
G2703	G2703	—	gorog	SDGNT	002711000000000	καταφεύγω	002711001001000	15.62	015004	Leave, Depart, Flee, Escape, Send	to flee; to flee for safety	1
G2703	G2703	—	gorog	SDGNT	002711000000000	καταφεύγω	002711001002000	21.15	021004	Become Safe, Free from Danger	to flee to safety; to take refuge	1
G2704	G2704	—	gorog	SDGNT	002712000000000	καταφθείρω	002712001001000	88.266	088035	Licentiousness, Perversion	to deprave; to pervert; to ruin; to cause the moral ruin of	1
G2705	G2705	—	gorog	SDGNT	002713000000000	καταφιλέω	002713001001000	34.62	034009	Kiss, Embrace	to kiss	6
G2706	G2706	—	gorog	SDGNT	002714000000000	καταφρονέω	002714001001000	88.192	088025	Despise, Scorn, Contempt	to despise; to scorn; to look down on	9
G2707	G2707	—	gorog	SDGNT	002715000000000	καταφρονητής	002715001001000	88.193	088025	Despise, Scorn, Contempt	one who feels contempt; scoffer	1
G2708	G2708	—	gorog	SDGNT	002716000000000	καταχέω	002716001001000	47.5	047001	Movement of Liquids or Masses	to pour on; to pour over	2
G2709	G2709	—	gorog	SDGNT	002717000000000	καταχθόνιος	002717001001000	1.17	001003	Regions Below the Surface of the Earth	the world below; what is beneath the earth; under the earth	1
G2710	G2710	—	gorog	SDGNT	002718000000000	καταχράομαι	002718001001000	90.13	090002	Instrument	to use; to employ; with	1
G2710	G2710	—	gorog	SDGNT	002718000000000	καταχράομαι	002718001002000	41.6	041001	Behavior, Conduct	to be fully occupied with	1
G2711	G2711	—	gorog	SDGNT	002719000000000	καταψύχω	002719001001000	79.76	079014	Hot, Lukewarm, Cold	to make cool; to cool	1
G2712	G2712	—	gorog	SDGNT	002720000000000	κατείδωλος	002720001001000	6.98	006013	Images and Idols	full of idols	1
G2713	G2713	—	gorog	SDGNT	002721000000000	κατέναντι	002721001001000	83.42	083007	Opposite, Over Against, Across From, Offshore From	opposite; in front of; before; across from; in the presence of	6
G2713	G2713	—	gorog	SDGNT	002721000000000	κατέναντι	002721001002000	90.20	090005	Viewpoint Participant	in the sight of; in the opinion of; in the judgment of	2
G2714	G2714	—	gorog	SDGNT	002722000000000	κατενώπιον	002722001001000	83.33	083006	In Front Of, Face To Face, In Back Of, Behind	in front of; before	2
G2714	G2714	—	gorog	SDGNT	002722000000000	κατενώπιον	002722001002000	90.20	090005	Viewpoint Participant	in the sight of; in the opinion of; in the judgment of	1
G2715	G2715	—	gorog	SDGNT	002723000000000	κατεξουσιάζω	002723001001000	37.48	037004	Rule, Govern	to rule; to reign	2
G2716	G2716	—	gorog	SDGNT	002724000000000	κατεργάζομαι	002724001001000	42.17	042002	Do, Perform	to accomplish; to perform successfully; to do thoroughly	2
G2716	G2716	—	gorog	SDGNT	002724000000000	κατεργάζομαι	002724001002000	90.47	090011	Agent of a Numerable Event	to do; to make; to perform	10
G2716	G2716	—	gorog	SDGNT	002724000000000	κατεργάζομαι	002724001003000	13.9	013001	State	to cause to be; to make to be; to make; to result in; to bring upon; to bring about	11
G2716	G2716	—	gorog	SDGNT	002724000000000	κατεργάζομαι	002724001004000	77.6	077	Ready, Prepared	to prepare; to make ready	1
G2718	G2718	—	gorog	SDGNT	002725000000000	κατέρχομαι	002725001001000	15.107	015011	Come/Go Down, Descend	to move down; to come down; to go down; to descend	13
G2718	G2718	—	gorog	SDGNT	002725000000000	κατέρχομαι	002725001002000	54.15	054	Maritime Activities	to arrive at land; to put in at	3
G2719	G2719	—	gorog	SDGNT	002726000000000	κατεσθίω	002726001001000	23.11	023001	Eat, Drink	to eat up	6
G2719	G2719	—	gorog	SDGNT	002726000000000	κατεσθίω	002726001002000	20.45	020003	Destroy	to destroy utterly; to consume completely	4
G2719	G2719	—	gorog	SDGNT	002726000000000	κατεσθίω	002726001003000	57.247	057021	Steal, Rob	to appropriate dishonestly; to rob	1
G2719	G2719	—	gorog	SDGNT	002726000000000	κατεσθίω	002726001004000	57.150	057011	Spend, Waste	to consume; to waste	1
G2719	G2719	—	gorog	SDGNT	002726000000000	κατεσθίω	002726001005000	88.145	088019	Exploit	to exploit completely; to take complete advantage of	2
G2720	G2720	—	gorog	SDGNT	002727000000000	κατευθύνω	002727001001000	36.1	036001	Guide, Lead	to guide; to direct; to lead	2
G2720	G2720	—	gorog	SDGNT	002727000000000	κατευθύνω	002727001002000	41.17	041001	Behavior, Conduct	to guide; to direct; to make to live	1
G2721	G2721	—	gorog	SDGNT	002729000000000	κατεφίστημι	002729001001000	39.47	039010	Attack	to attack; to assault	1
G2722	G2722	—	gorog	SDGNT	002730000000000	κατέχω	002730001001000	13.150	013004	Happen	to prevent; to hinder; to restrain; to keep from	4
G2722	G2722	—	gorog	SDGNT	002730000000000	κατέχω	002730001002000	31.48	031006	Believe To Be True	to continue to believe and practice; to continue to follow	5
G2722	G2722	—	gorog	SDGNT	002730000000000	κατέχω	002730001003000	57.1	057001	Have, Possess, Property, Owner	to have; to own; to possess; to belong to	4
G2722	G2722	—	gorog	SDGNT	002730000000000	κατέχω	002730001004000	37.17	037001	Control, Restrain	to control; to restrain	2
G2722	G2722	—	gorog	SDGNT	002730000000000	κατέχω	002730001005000	85.9	085001	Be in a Place	to come to be in a place; to occupy	1
G2722	G2722	—	gorog	SDGNT	002730000000000	κατέχω	002730001006000	54.22	054	Maritime Activities	to steer; to head for	1
G2723	G2723	—	gorog	SDGNT	002731000000000	κατηγορέω	002731001001000	33.427	033048	Accuse, Blame	to accuse; to bring charges	23
G2724	G2724	—	gorog	SDGNT	002732000000000	κατηγορία	002732001001000	33.428	033048	Accuse, Blame	accusation; charge	3
G2725	G2725	—	gorog	SDGNT	002733000000000	κατήγορος	002733001001000	33.429	033048	Accuse, Blame	accuser	4
G2725	G2725a	—	gorog	SDGNT	002734000000000	κατήγωρ	002734001001000	33.429	033048	Accuse, Blame	accuser	1
G2726	G2726	—	gorog	SDGNT	002735000000000	κατήφεια	002735001001000	25.296	025024	Discouragement	gloom; depression	1
G2727	G2727	—	gorog	SDGNT	002736000000000	κατηχέω	002736001001000	33.225	033017	Teach	to instruct; to teach	6
G2727	G2727	—	gorog	SDGNT	002736000000000	κατηχέω	002736001002000	33.190	033015	Inform, Announce	to report; to tell; to in form	3
G2728	G2728	—	gorog	SDGNT	002737000000000	κατιόω	002737001001000	2.61	002007	Metals	to become rusty; to become tarnished; to corrode	1
G2729	G2729	—	gorog	SDGNT	002738000000000	κατισχύω	002738001001000	74.10	074	Able, Capable	to be completely able; to be fully able	1
G2729	G2729	—	gorog	SDGNT	002738000000000	κατισχύω	002738001002000	79.64	079013	Strong, Weak	to be strong enough to; to be able to; to have the strength to	2
G2729	G2729	—	gorog	SDGNT	002738000000000	κατισχύω	002738001003000	39.56	039012	Conquer	to defeat; to prevail over	1
G2730	G2730	—	gorog	SDGNT	002739000000000	κατοικέω	002739001001000	85.69	085005	Dwell, Reside	to live; to dwell; to reside	44
G2730	G2730a	—	gorog	SDGNT	002743000000000	κατοικίζω	002743001001000	85.82	085005	Dwell, Reside	to put within; to cause to dwell	1
G2731	G2731	—	gorog	SDGNT	002740000000000	κατοίκησις	002740001001000	85.70	085005	Dwell, Reside	dwelling place; dwelling	1
G2732	G2732	—	gorog	SDGNT	002741000000000	κατοικητήριον	002741001001000	85.70	085005	Dwell, Reside	dwelling place; dwelling	2
G2733	G2733	—	gorog	SDGNT	002742000000000	κατοικία	002742001001000	85.70	085005	Dwell, Reside	dwelling place; dwelling	1
G2734	G2734	—	gorog	SDGNT	002744000000000	κατοπτρίζω	002744001001000	24.44	024001	See	to see as in a mirror; to see by reflection	1
G2734	G2734	—	gorog	SDGNT	002744000000000	κατοπτρίζω	002744001002000	14.52	014006	Light	to reflect	1
G2735	G2735a	—	gorog	SDGNT	001373000000000	διόρθωμα	001373001001000	72.17	072002	Accurate, Inaccurate	reform	1
G2736	G2736	—	gorog	SDGNT	002745000000000	κάτω	002745001001000	83.53	083009	Above, Below	below	4
G2736	G2736	—	gorog	SDGNT	002745000000000	κάτω	002745001002000	84.26	084002	Extension To a Goal	down; down to; below to	5
G2736	G2736a	—	gorog	SDGNT	002747000000000	κατωτέρω	002747001001000	59.16	059002	Much, Little [Masses, Collectives, Extensions]	less; under	1
G2737	G2737	—	gorog	SDGNT	002746000000000	κατώτερος	002746001001000	83.54	083009	Above, Below	low; lower	1
G2738	G2738	—	gorog	SDGNT	002749000000000	καῦμα	002749001001000	14.67	014008	Burning	heat; scorching heat	2
G2739	G2739	—	gorog	SDGNT	002750000000000	καυματίζω	002750001001000	14.68	014008	Burning	to harm by heat; to scorch	4
G2740	G2740	—	gorog	SDGNT	002751000000000	καῦσις	002751001001000	14.63	014008	Burning	to burn; burning; to be on fire	1
G2741	G2741	—	gorog	SDGNT	002752000000000	καυσόω	002752001001000	14.63	014008	Burning	to burn; burning; to be on fire	2
G2742	G2742	—	gorog	SDGNT	002754000000000	καύσων	002754001001000	14.67	014008	Burning	heat; scorching heat	3
G2743	G2743a	—	gorog	SDGNT	002753000000000	καυστηριάζω	002753001001000	27.54	027005	Be Willing To Learn	to refuse to listen to one’s conscience; to be completely insensitive to	1
G2744	G2744	—	gorog	SDGNT	002755000000000	καυχάομαι	002755001001000	33.368	033039	Boast	to boast	37
G2744	G2744a	—	gorog	SDGNT	001484000000000	ἐγκαυχάομαι	001484001001000	33.368	033039	Boast	to boast	1
G2745	G2745	—	gorog	SDGNT	002756000000000	καύχημα	002756001001000	33.368	033039	Boast	to boast	3
G2745	G2745	—	gorog	SDGNT	002756000000000	καύχημα	002756001002000	33.371	033039	Boast	what one boasts about	3
G2745	G2745	—	gorog	SDGNT	002756000000000	καύχημα	002756001003000	33.372	033039	Boast	the right to boast	4
G2745	G2745	—	gorog	SDGNT	002756000000000	καύχημα	002756001004000	25.203	025019	Pride [legitimate]	basis of pride; reason for being proud	5
G2746	G2746	—	gorog	SDGNT	002757000000000	καύχησις	002757001001000	33.368	033039	Boast	to boast	9
G2746	G2746	—	gorog	SDGNT	002757000000000	καύχησις	002757001002000	33.371	033039	Boast	what one boasts about	2
G2746	G2746	—	gorog	SDGNT	002757000000000	καύχησις	002757001003000	25.204	025019	Pride [legitimate]	pride; to be proud	3
G2747	G2747	—	gorog	SDGNT	002759000000000	Κεγχρεαί	002759001001000	93.499	093002	Places	Cenchreae	2
G2748	G2748	—	gorog	SDGNT	002760000000000	Κεδρών	002760001001000	93.500	093002	Places	Kidron	1
G2749	G2749	—	gorog	SDGNT	002761000000000	κεῖμαι	002761001001000	17.26	017007	Lie	to lie; to recline	5
G2749	G2749	—	gorog	SDGNT	002761000000000	κεῖμαι	002761001002000	85.3	085001	Be in a Place	to be; to lie	13
G2749	G2749	—	gorog	SDGNT	002761000000000	κεῖμαι	002761001003000	13.73	013003	Exist	to exist; to exist for; to be set	6
G2750	G2750	—	gorog	SDGNT	002762000000000	κειρία	002762001001000	6.156	006017	Cloth, Leather, and Objects Made of Such Materials	band of cloth; strip of cloth	1
G2751	G2751	—	gorog	SDGNT	002763000000000	κείρω	002763001001000	19.23	019002	Pierce, Cut	to cut hair; to shear	4
G2752	G2752	—	gorog	SDGNT	002764000000000	κέλευσμα	002764001001000	33.324	033032	Command, Order	command; call of command	1
G2753	G2753	—	gorog	SDGNT	002765000000000	κελεύω	002765001001000	33.323	033032	Command, Order	to order; to command	25
G2754	G2754	—	gorog	SDGNT	002766000000000	κενοδοξία	002766001001000	88.221	088027	Arrogance, Haughtiness, Pride	empty pride; cheap pride; vain pride	1
G2755	G2755	—	gorog	SDGNT	002767000000000	κενόδοξος	002767001001000	88.222	088027	Arrogance, Haughtiness, Pride	falsely proud	1
G2756	G2756	—	gorog	SDGNT	002768000000000	κενός	002768001001000	57.42	057005	Need, Lack	without anything; empty; empty-handed	5
G2756	G2756	—	gorog	SDGNT	002768000000000	κενός	002768001002000	32.60	032005	Lack of Capacity for Understanding	foolish; stupid	2
G2756	G2756	—	gorog	SDGNT	002768000000000	κενός	002768001003000	89.53	089008	Result	without result; without effect	11
G2756	G2756	—	gorog	SDGNT	002768000000000	κενός	002768001004000	89.64	089009	Purpose	in vain; for no purpose	5
G2756	G2756	—	gorog	SDGNT	002768000000000	κενός	002768001005000	72.10	072	True, False	untrue; lacking in truth	3
G2757	G2757	—	gorog	SDGNT	002769000000000	κενοφωνία	002769001001000	33.376	033040	Foolish Talk	foolish talk; empty talk	2
G2758	G2758	—	gorog	SDGNT	002770000000000	κενόω	002770001001000	76.27	076	Power, Force	to cause to lose power; to cause to be emptied of power; to make powerless	4
G2758	G2758	—	gorog	SDGNT	002770000000000	κενόω	002770001002000	87.70	087004	Low Status or Rank [including persons of low status]	to empty oneself; to divest oneself of position	1
G2759	G2759	—	gorog	SDGNT	002771000000000	κέντρον	002771001001000	8.45	008002	Parts of the Body	sting; stinger	1
G2759	G2759	—	gorog	SDGNT	002771000000000	κέντρον	002771001002000	6.9	006002	Instruments Used in Agriculture and Husbandry	goad	1
G2759	G2759	—	gorog	SDGNT	002771000000000	κέντρον	002771001003000	20.69	020004	Kill	power to kill; power to destroy	2
G2759	G2759	—	gorog	SDGNT	002771000000000	κέντρον	002771001004000	24.86	024006	Pain, Suffering	means to hurt; power to cause suffering	2
G2760	G2760	—	gorog	SDGNT	002772000000000	κεντυρίων	002772001001000	55.16	055004	Soldiers, Officers	centurion; captain	3
G2761	G2761	—	gorog	SDGNT	002773000000000	κενῶς	002773001001000	89.64	089009	Purpose	in vain; for no purpose	1
G2762	G2762	—	gorog	SDGNT	002774000000000	κεραία	002774001001000	33.37	033005	Written Language	stroke; short mark; short line of a letter; part of a letter	2
G2763	G2763	—	gorog	SDGNT	002775000000000	κεραμεύς	002775001001000	6.129	006016	Containers	potter	3
G2764	G2764	—	gorog	SDGNT	002776000000000	κεραμικός	002776001001000	2.19	002005	Earth, Mud, Sand, Rock	made of clay; clay	1
G2765	G2765	—	gorog	SDGNT	002777000000000	κεράμιον	002777001001000	6.128	006016	Containers	jar; vessel	2
G2766	G2766	—	gorog	SDGNT	002778000000000	κέραμος	002778001001000	6.224	006023	Miscellaneous	tile; roof tile	1
G2767	G2767	—	gorog	SDGNT	002779000000000	κεράννυμι	002779001001000	63.9	063003	Mix	to mix	3
G2767	G2767	—	gorog	SDGNT	002779000000000	κεράννυμι	002779001002000	47.3	047001	Movement of Liquids or Masses	to pour; to pour out	1
G2768	G2768	—	gorog	SDGNT	002780000000000	κέρας	002780001001000	8.17	008002	Parts of the Body	horn	9
G2768	G2768	—	gorog	SDGNT	002780000000000	κέρας	002780001002000	79.105	079023	Shapes	projection; corner	1
G2768	G2768	—	gorog	SDGNT	002780000000000	κέρας	002780001003000	76.16	076	Power, Force	power; mighty power	1
G2769	G2769	—	gorog	SDGNT	002781000000000	κεράτιον	002781001001000	3.46	003004	Fruit Parts of Plants	carob pod	1
G2770	G2770	—	gorog	SDGNT	002782000000000	κερδαίνω	002782001001000	57.189	057016	Earn, Gain, Do Business	to earn; to gain; to make a profit	16
G2770	G2770	—	gorog	SDGNT	002782000000000	κερδαίνω	002782001002000	13.137	013004	Happen	to avoid; to cause not to occur	1
G2771	G2771	—	gorog	SDGNT	002783000000000	κέρδος	002783001001000	57.192	057016	Earn, Gain, Do Business	gain; profit	3
G2772	G2772	—	gorog	SDGNT	002784000000000	κέρμα	002784001001000	6.71	006011	Money and Monetary Units	coin; change	1
G2773	G2773	—	gorog	SDGNT	002785000000000	κερματιστής	002785001001000	57.205	057016	Earn, Gain, Do Business	moneychanger	1
G2774	G2774	—	gorog	SDGNT	002786000000000	κεφάλαιον	002786001001000	33.12	033003	Discourse Types	main point; summary	1
G2774	G2774	—	gorog	SDGNT	002786000000000	κεφάλαιον	002786001002000	57.162	057012	Pay, Price, Cost	some money; price	1
G2775	G2775	—	gorog	SDGNT	002788000000000	κεφαλιόω	002788001001000	19.13	019001	Hit, Strike	to beat on the head	1
G2776	G2776	—	gorog	SDGNT	002787000000000	κεφαλή	002787001001000	8.10	008002	Parts of the Body	head	58
G2776	G2776	—	gorog	SDGNT	002787000000000	κεφαλή	002787001002000	87.51	087003	High Status or Rank [including persons of high status]	one who is the head of; one who is superior to; one who is supreme over	10
G2776	G2776	—	gorog	SDGNT	002787000000000	κεφαλή	002787001003000	7.44	007003	Parts and Areas of Buildings	cornerstone; important stone	5
G2776	G2776	—	gorog	SDGNT	002787000000000	κεφαλή	002787001004000	23.83	023006	Tire, Rest	to lie down to rest; to lie down to sleep	2
G2776	G2776	—	gorog	SDGNT	002787000000000	κεφαλή	002787001005000	49.16	049	Activities Involving Clothing and Adorning	to have one’s head covered; to cover one’s head	1
G2777	G2777	—	gorog	SDGNT	002789000000000	κεφαλίς	002789001001000	6.67	006010	Instruments Used in Marking and Writing	section; scroll	1
G2778	G2778	—	gorog	SDGNT	002791000000000	κῆνσος	002791001001000	57.180	057014	Tax, Tribute	tax; poll tax	4
G2779	G2779	—	gorog	SDGNT	002792000000000	κῆπος	002792001001000	1.97	001015	Pastures and Cultivated Lands	garden; orchard	5
G2780	G2780	—	gorog	SDGNT	002793000000000	κηπουρός	002793001001000	43.20	043	Agriculture	gardener	1
G2782	G2782	—	gorog	SDGNT	002795000000000	κήρυγμα	002795001001000	33.258	033019	Preach, Proclaim	preaching; what is preached	9
G2783	G2783	—	gorog	SDGNT	002796000000000	κῆρυξ	002796001001000	33.259	033019	Preach, Proclaim	preacher	3
G2784	G2784	—	gorog	SDGNT	002797000000000	κηρύσσω	002797001001000	33.206	033015	Inform, Announce	to announce; to proclaim	4
G2784	G2784	—	gorog	SDGNT	002797000000000	κηρύσσω	002797001002000	33.207	033015	Inform, Announce	to proclaim; to tell	7
G2784	G2784	—	gorog	SDGNT	002797000000000	κηρύσσω	002797001003000	33.256	033019	Preach, Proclaim	to preach	54
G2785	G2785	—	gorog	SDGNT	002798000000000	κῆτος	002798001001000	4.61	004005	Fishes and Other Sea Creatures	big fish; huge fish	1
G2786	G2786	—	gorog	SDGNT	002799000000000	Κηφᾶς	002799001001000	93.211	093001	Persons	Cephas meaning Rock	9
G2787	G2787	—	gorog	SDGNT	002800000000000	κιβωτός	002800001001000	6.44	006008	Boats and Parts of Boats	boat; ship; the ark	4
G2787	G2787	—	gorog	SDGNT	002800000000000	κιβωτός	002800001002000	6.139	006016	Containers	box; chest; coffer	2
G2788	G2788	—	gorog	SDGNT	002801000000000	κιθάρα	002801001001000	6.83	006012	Musical Instruments	lyre; harp	4
G2789	G2789	—	gorog	SDGNT	002802000000000	κιθαρίζω	002802001001000	6.84	006012	Musical Instruments	to play a lyre; to play a harp	2
G2790	G2790	—	gorog	SDGNT	002803000000000	κιθαρῳδός	002803001001000	6.85	006012	Musical Instruments	harpist	2
G2791	G2791	—	gorog	SDGNT	002804000000000	Κιλικία	002804001001000	93.501	093002	Places	Cilicia	8
G2792	G2792a	—	gorog	SDGNT	002809000000000	κιννάμωμον	002809001001000	5.24	005002	Condiments	cinnamon	1
G2793	G2793	—	gorog	SDGNT	002805000000000	κινδυνεύω	002805001001000	21.2	021001	Danger	to be in danger	3
G2793	G2793	—	gorog	SDGNT	002805000000000	κινδυνεύω	002805001002000	21.6	021002	Expose Oneself to Danger	to run a risk	2
G2794	G2794	—	gorog	SDGNT	002806000000000	κίνδυνος	002806001001000	21.1	021001	Danger	danger; peril; risk	9
G2795	G2795	—	gorog	SDGNT	002807000000000	κινέω	002807001001000	15.1	015001	Move, Come/Go	to move; to come; to go	1
