Strong_padded	Strong_eredeti	Teljes_szocikk
G4669	G4669	G4669 — σμυρνίζω : (σμύρνα, which see); 1. intransitive, to be like myrrh (Dioscorides ( ?) 1, 79). 2. to mix and so flavor with myrrh: οἶνος ἐσμυρνισμενος (perfect passive participle) wine (A. V. mingled) with myrrh (Vulg.murratum vinum), i. e. flavored or (Pliny, h. n. 14, 15) made fragrant with myrrh: Mar 15:23. But since the ancients used to infuse myrrh into wine in order to give it a more agreeable fragrance and flavor, we must in this matter accept Matthew's account (Mat 27:34, viz. 'mingled with gall') as by far the more probable; (but see χολή, 2).
G4670	G4670	G4670 — Σόδομα Σοδων, τά (סְדֹם), Sodom, a city respecting the location and the destruction of which see Γόμορρα (and (in addition to references there given) McClintock and Strong's Cyclopaedia, under the word ; Schaff-Herzog, ibid.): Mat 10:15; Mat 11:23f; Mar 6:11 (R L in brackets); Luk 10:12; Luk 17:29; Rom 9:29; 2Pe 2:6; Jude 1:7; Rev 11:8.
G4672	G4672	G4672 — Σαλωμών see Σολομών. G4672 — Σολομών (so (Rst bez elz G L in Luk 12:27; R L Tr WH in Act 7:47 (cf. Tdf. on Mat 6:29))) and Σολομών (so R G L T Tr WH in Mat 1:7; Mat 6:29; Rscriv T Tr WH in Luk 12:27; G in Act 7:47; (Σαλωμών Tdf. in Act 7:47)), Σολομῶντος (so Rec. uniformly; (L T WH in Act 3:11; Act 5:12; L in Mat 1:6 also)), and Σολομῶνος (so (G L T Tr WH in Mat 12:42; Luk 11:31; Joh 10:23; G T Tr WH in Mat 1:6; G Tr in Act 3:11; Act 5:12); the forms Σολομών, Σολομῶνος, are undoubtedly to be preferred, cf. (Tdf. Proleg., pp. 104, 110; WHs Appendix, p. 158); Winers Grammar, 67 (65); Buttmann, 16 (14f)), ὁ (שְׁלֹמֹה, i. e. 'pacific', Irenaeus, German Friedrich, English Frederick), Solomon, the son of David by Bathsheba the wife of Uriah; he succeeded his father, becoming the third king of Israel ( (according to the commonly accepted chronology; but cf. the article 'Zeitrechnung' in Riehm's HWB (especially p. 1823f))), built the temple at Jerusalem, and was distinguished for his magnificence, splendor, and wisdom: Mat 1:6; Mat 6:29; Mat 12:42; Luk 11:31; Luk 12:27; Joh 10:23; Act 3:11; Act 5:12; Act 7:47.
G4673	G4673	G4673 — σορός σοροῦ, ἡ, an urn or receptacle for keeping the bones of the dead (Homer, Iliad 23, 91); a coffin (Gen 50:26; Herodotus 1, 68; 2, 78; Aristophanes, Aeschines, Plutarch, others); the funeral-couch or bier on which the Jews carried their dead forth to burial (see B. D. American edition under the word ; Edersheim, Jesus the Messiah, i., 555f): Luk 7:14.
G4674	G4674	G4674 — σός σῇ, σόν, possessive pronoun of the 2nd person; from Homer down; thy, thine: Mat 7:8, Mat 7:22; Mat 13:27; Mat 24:3; Mar 2:18; Luk 15:31; Luk 22:42; Joh 4:42 (here Tr marginal reading WH marginal reading read the personal σου); Joh 17:6,9,10,17; 18:35>; Act 5:4; Act 24:2 (3),4; 1Co 8:11; 1Co 14:16; Phi 1:14; οἱ σοι namely, μαθηταί, Luk 5:33; absolutely οἱ σοι, thy kinsfolk, thy friends, Mar 5:19; τό σόν, what is thine, Mat 20:14; Mat 25:25; plural τά σά (A. V. thy goods; cf. Winer's Grammar, 592 (551)), Luk 6:30. (Cf. Winer's Grammar, § 22, 7ff; B. 115ff (101ff).)
G4676	G4676	G4676 — σουδάριον σουδαριου, τό (a Latin word,sudarium, from sudor, sweat; cf. Buttmann, 18 (16)), a handkerchief, i. e. a cloth for wiping the perspiration from the face and for cleaning the nose: Luk 19:20; Act 19:12; also used in swathing the head of a corpse (A. V. napkin), Joh 11:44; Joh 20:7. (Cf. BB. DD., under the word .)
G4677	G4677	G4677 — Σουσάννα Σουσαννης (cf. Buttmann, 17 (15)), ἡ, (שׁושַׁנָּה, a lily), Susanna, one of the women that attended Jesus on his journeys: Luk 8:3.
G4678	G4678	G4678 — σοφία σοφίας, ἡ (σοφός), Hebrew חָכְמָה, wisdom, broad and full intelligence (from Homer down); used of the knowledge of very diverse matters, so that the shade of meaning in which the word is taken must be discovered from the context in every particular case. a. the wisdom which belongs to men: universally, Luk 2:40, Luk 2:52; specifically, the varied knowledge of things human and divine, acquired by acuteness and experience, and summed up in maxims and proverbs, as was ἡ σοφία τοῦ Σολομῶνος, Mat 12:42; Luk 11:31; the science and learning τῶν Αἰγυπτίων, Act 7:22 (cf. Winers Grammar, 227 (213) n.; Buttmann, § 134, 6); the art of interpreting dreams and always giving the sagest advice, Act 7:10; the intelligence evinced in discovering the meaning of some mysterious number or vision, Rev 13:18; Rev 17:9; skill in the management of affairs, Act 6:3; a devout and proper prudence in contact with men not disciples of Christ, Col 4:5; skill and discretion in imparting Christian truth, Col 1:28; Col 3:16; (2Pe 3:15); the knowledge and practice of the requisites for godly and upright living, Jam 1:5; Jam 3:13, Jam 3:17; with which σοφία ἄνωθεν κατερχομένη is put in contrast the σοφία ἐπίγειος, ψυχική, δαιμονιώδης, such as is the craftiness of envious and quarrelsome men. Jam 3:15, or σαρκικῇ σοφία (see σαρκικός, 1), craftiness, 2Co 1:12 (for the context shows that it does not differ essentially from the πανουργία of ; in Greek writings also σοφία is not infrequently used of shrewdness and cunning; cf. Passow (or Liddell and Scott), under the word, 2); the knowledge and skill in affairs requisite for the successful defense of the Christian cause against hostile accusations, Luk 21:15; an acquaintance with divine things and human duties, joined to a power of discoursing concerning them and of interpreting and applying sacred Scripture, Mat 13:54; Mar 6:2; Act 6:10; the wisdom or instruction with which John the Baptist and Jesus taught men the way to obtain salvation, Mat 11:19; Luk 7:35 (on these passages, see δικαιόω, 2). In Paul's Epistles: a knowledge of the divine plan, previously hidden, of providing salvation for men by the expiatory death of Christ, 1Co 1:30; 1Co 2:6; Eph 1:8 (Winer's Grammar, 111 (105f)); hence, all the treasures of wisdom are said to be hidden in Christ, Col 2:3; with the addition of Θεοῦ (genitive of the author), 1Co 1:24; 1Co 2:7; πνευματικῇ, Col 1:9; πνεῦμα σοφίας καί ἀποκαλύψεως, Eph 1:17; λόγος σοφίας, the ability to discourse eloquently of this wisdom, 1Co 12:8; opposed to this wisdom is — the empty conceit of wisdom which men make a parade of, a knowledge more specious than real of lofty and hidden subjects: such as the theosophy of certain Jewish Christians, Col 2:23; the philosophy of the Greeks, 1Co 1:21; 1Co 2:1; with τοῦ κόσμου added, 1Co 1:20; 1Co 3:19; τοῦ αἰῶνος τούτου, 1Co 2:6; τῶν σοφῶν, 1Co 1:19; ἀνθρώπων, 1Co 2:5 (in each of these last passages the word includes also the rhetorical art, such as is taught in the schools), cf. Fritzsche, Romans, vol. i, p. 67f; σοφία τοῦ λόγου, the wisdom which shows itself in speaking (R. V. wisdom of words), the art of the rhetorician, 1Co 1:17; λόγοι (ἀνθρωπίνης (so R in 1Co 1:4 (all texts in 1Co 1:13))) σοφίας, discourse conformed to philosophy and the art of rhetoric, 1Co 2:4, 1Co 2:13. b. supreme intelligence, such as belongs to God: Rev 7:12, also to Christ, exalted to God's right hand, Rev 5:12; the wisdom of God as evinced in forming and executing his counsels, Rom 11:33; with the addition of τοῦ Θεοῦ, as manifested in the formation and government of the world, and to the Jews, moreover, in the Scriptures, 1Co 1:21; it is called πολυποίκιλος from the great variety of ways and methods by which he devised and achieved salvation through Christ, Eph 3:10. In the noteworthy passage, Luk 11:49 (where Christ ascribes to 'the wisdom of God' what in the parallel, Mat 23:34, he utters himself), the words ἡ σοφία τοῦ Θεοῦ εἶπεν seem to denote the wisdom of God which is operative and embodied as it were in Jesus, so that the primitive Christians, when to comfort themselves under persecution they recalled the saying of Christ, employed that formula of quotation (cf. 1Co 1:24, 1Co 1:30,etc.); but Luke, in ignorance of this fact, took the phrase for a part of Christ's saying. So Eusebius (h. e. 3, 32, 8), perhaps in the words of Hegesippus, calls those who had personally heard Christ οἱ αὐταῖς ἀκοαῖς τῆς ἐνθεου σοφίας ἐπακοῦσαι κατηξιώμενοι; cf. Grimm in the Studien und Kritiken for 1853, p. 332ff. (For other explanations of the phenomenon, see the commentaries on Luke, the passage cited Cf. Schürer, Zeitgesch. § 33, V. 1 and references.)
G4679	G4679	G4679 — σοφίζω : 1 aorist infinitive σοφίσαι; (σοφός); 1. to make wise, teach: τινα, 2Ti 3:15 (Psa 18:8; ἐσόφισάς με τήν ἐντολήν σου, Psalm 118:98; οὔτε τί ναυτιλιης σεσοφισμενος, οὔτε τί νηῶν, Hesiod, Works, 647). 2. Middle in Greek writings from Herodotus down, mostly as a deponent, to become wise, to have understanding (ἐσοφίσατο ὑπέρ πάντας ἀντρωπους, 1Ki 4:27(31); add, Ecc 2:15, etc.; frequent in Sir.); to invent, play the sophist; to devise cleverly or cunningly: perfect passive participle σεσοφίσμενοι μυθοι, 2Pe 1:16. (Compare: κατασοφίζομαι.)
G4680	G4680	G4680 — σοφός σοφή, σοφόν (akin to σαφής and to the Latinsapio, sapiens, sapor, 'to have a taste', etc.; Curtius, § 628; (Vanicek, p. 991)), the Sept. for חָכָם; (from Theognis, Pindar, Aeschylus down); wise, i. e. a. skilled, expert: εἰς τί, Rom 16:19; of artificers (cf. Grimm, Exeg. Hdbch. on Sap. (Wisdom 7:21>), p. 151): ἀρχιτέκτων, 1Co 3:10; Isa 3:3 (δημιουργός, of God, Xenophon, mem. 1, 4, 7). b. wise, i. e. skilled in letters, cultivated, learned: Rom 1:14, Rom 1:22; of the Greek philosophers (and orators, see σοφία, a.), 1Co 1:19f, 26; 1Co 3:18f,(20); of the Jewish theologians, Mat 11:25; Luk 10:21; of Christian teachers, Mat 23:34. c. wise in a practical sense, i. e. one who in action is governed by piety and integrity: Eph 5:15; Jam 3:13; and accordingly is a suitable person to settle private quarrels, 1Co 6:5. d. wise in a philosophic sense, forming the best plans and using the best means for their execution: so of God, Rom 16:27, and Rec. in 1Ti 1:17; Jude 1:25; σοφώτερον, contains more wisdom, is more sagaciously thought out, 1Co 1:25.
G4681	G4681	G4681 — Σπανία Σπανίας, ἡ, Spain, in the apostolic age the whole peninsula south of the Pyrenees: Rom 15:24, Rom 15:28. ((Winer's Grammar, 25); the more common Greek form is Ἰσπανια, 1 Macc. 8:3 (apparently the Phoenician or Latin name for Ἰβηρια; cf. Pape, Eigennamen, under the words).)
G4682	G4682	G4682 — σπαράσσω 1 aorist ἐσπαραξα; to convulse (others, tear): τινα, Mar 1:26; Mar 9:20 R G Tr text, 26; Luk 9:39; see ῤήγνυμι, c. (τάς γναθους, Aristophanes ran. 424; τάς τρίχας, Diodorus 19, 34; in various other senses in Greek writings) (Compare: συνσπαράσσω.)
G4683	G4683	G4683 — σπαργανόω σπαργάνω: 1 aorist ἐσπαργάνωσα; perfect passive participle ἐσπαργανωμενος: (σπραγανον a swathing band); to wrap in swaddling-clothes: an infant just born, Luk 2:7, Luk 2:12. (Eze 16:4; (Euripides, Aristotle), Hippocrates, Plutarch, others.)
G4684	G4684	G4684 — σπαταλάω σπατάλω; 1 aorist ἐσπατάλησα; (σπατάλῃ, riotous living, luxury); to live luxuriously, lead a voluptuous life, (give oneself to pleasure): 1Ti 5:6; Jam 5:5. (Pro 29:21; Amo 6:4 (in both of these passages, κατασπαταλασθε; Eze 16:49); Sir. 21:15; Epistle of Barnabas 10, 3 [ET]; Polybius excerpt the Vat., p. 451 (i. e., 37, 4, 6 (edited by Didot)), and occasionally in later and inferior writings.)
G4685	G4685	G4685 — σπάω σπω: 1 aorist middle ἐσπασαμην; (cognate with ἀσπάζομαι (to draw to oneself, embrace, etc.), English spasm, etc.); from Homer down; the Sept. chiefly for שָׁלַף; to draw: middle with μαχοιραν (cf. Buttmann, § 135, 4), to draw one's sword, Mar 14:47; Act 16:27 (Num 22:31; τήν ῥομφαιον, 23; Jdg 9:54, etc.). (Compare: ἀνασπάω, ἀποσπάω, διασπάω, ἐπισπάω, περισπάω.)
G4686	G4686	G4686 — σπεῖρα (on the accent cf. Buttmann, 11; Chandler § 161; Tdf. Proleg., p. 102), ἡ, genitive σπείρης (Act 10:1; Act 21:31; Act 27:1; see (Tdf. Proleg., p. 117; WH's Appendix, p. 156; and) μάχαιρα, at the beginning) (cognate with σπυρίς (which see)); a. Latinspira; anything rolled into a circle or ball, anything wound, rolled up, folded together. b. a military cohort (Polybius 11, 23, 1 τρεῖς σπείρας. τοῦτο δέ καλεῖται τό σύνταγμα τῶν πεζῶν παρά Ῥωμαίοις κωρτις), i. e. the tenth part of a legion (i. e. about 600 men (i. e. legionaries), or if auxilialies either 500 or 1,000; cf. Marquardt, Römisch. Alterth. III. ii., p. 371. But surely τοῦτο τό σύνταγμα in the quotation comprehends the τρεῖς σπεῖρα; hence, Polybius here makes a σπεῖρα equal to a maniple, cf. 2, 3, 2; 6, 24, 5; cf. Zonaras, Lex., p. 1664, σπεῖρα σύνταγμα διακοσίων ἀνδρῶν. On the other hand, "the later Greek writings almost uniformly employ σπεῖρα as the representative of cohors" (Smith, Dict. of Antiq., edition 2, under the word exercitus, p. 500); and the rise of χιλίαρχος (which was the equivalent of tribunus, the commander of a cohort) in connection with it (Joh 18:12; Act 21:31), together with the uniform rendering of the word by cohors in the Latin versions, warrants the margin cohort uniformly added in R. V. to the rendering band): Mat 27:27; Mar 15:16; Act 10:1; Act 21:31; Act 27:1, and often in Josephus; a maniple, or the thirtieth part of a legion, often so in Polybius ((see above)); any band, company, or detachment, of soldiers (2 Macc. 8:23; Judith 14:11): Joh 18:3, Joh 18:12.
G4687	G4687	G4687 — σπείρω (imperfect 2 person singular ἐσπειρες, Mat 13:27 Tr); 1 aorist ἔσπειρα; passive, present σπείρομαι; perfect passive participle ἐσπαρμενος; 2 aorist ἐσπάρην; (derived from the quick, jerky, motion of the hand; cf. our spurn (of the foot); Curtius, § 389); from Hesiod down; the Sept. for זָרַע; to sow, scatter seed; a. properly: absolutely, Mat 6:26; Mat 13:3f, 18; Mar 4:3f, 14; Luk 8:5; Luk 12:24; (Joh 5:36f (see in b.)); 2Co 9:10; with an accusative of the thing, as σπέρμα ζιζάνια, κόκκον (cf. Buttmann, § 131, 5): Mat 13:24f (but in 25 L T Tr WH have ἐπέσπειρεν), 27,37,39; Mar 4:32: Luk 8:5; 1Co 15:36f; with specifications of place: εἰς τάς ἀκάνθας, Mat 13:22; Mar 4:18; ἐν τῷ ἀγρῷ, Mat 13:24 (31); ἐπί τῆς γῆς. Mar 4:31; ἐπί with an accusative of place, Mat 13:20, Mat 13:23; Mar 4:16, Mar 4:20; παρά τήν ὁδόν, Mat 13:19. b. in proverbial sayings: absolutely, Mat 25:24, Mat 25:26; Luk 19:21; Joh 4:37; 2Co 9:6; τί, Gal 6:7 (on these sayings see θερίζω, b.). in comparisons: σπρίειν εἰς τήν σάρκα, εἰς τό πνεῦμα (σάρξ and πνεῦμα are likened to fields to be sown), to do those things which satisfy the nature and promptings of the σάρξ or of the πνεῦμα, Gal 6:8; τόν λόγον, to scatter the seeds of instruction, i. e. to impart instruction, Mar 4:14f; ὁ λόγος, ὁ ἐσπαρμενος ἐν ταῖς καρδίαις αὐτῶν, the ideas and precepts that have been implanted like seed in their hearts, i. e. received in their hearts, Mar 14:15 (here Tr text WH εἰς αὐτούς into their hearts T L marginal reading ἐν αὐτοῖς); οὗτος ἐστιν ὁ παρά τήν ὁδόν σπαρείς, this one experiences the fate of the seed sown by the wayside, Mat 13:19; add, 20-23; Mar 4:16, Mar 4:18, Mar 4:20. τό σῶμα, the body, which after death is committed like seed to the earth, 1Co 15:42-44; καρπόν δικαιοσύνης, i. e. that seed which produces καρπόν δικαιοσύνης (see καρπός, 2 b.), Jam 3:18; σπείρειν τίνι τί, to give, manifest, something to one, from whom we may subsequently receive something else akin to a harvest (θερίζομεν), 1Co 9:11. (Compare: διασπείρω, ἐπισπείρω.)
G4688	G4688	G4688 — σπεκουλάτωρ σπεκουλατορος (R G σπεκουλατορος (cf. Tdf. on Mark as below)), ὁ (the Latin wordspeculator), a looker-out, spy, scout; under the emperors an attendant and member of the body-guard, employed as messengers, watchers, and executioners (Seneca, de ira 1, 16centurio supplicio praepositus codere gladium speculatorem jubet; also de benef. 3, 25); the name is transferred to an attendant of Herod Antipas that acted as executioner: Mar 6:27. Cf. Keim, ii., 512 (English translation, 4:219; J. W. Golling in Thes. Nov. etc. ii., p. 405f.)
G4689	G4689	G4689 — σπένδω : present passive σπένδομαι; (cf. German spenden (perhaps of the 'tossing away' of a liquid, Curtius, § 296; but cf. Vanicek, p. 1245f)); from Homer down; the Sept. for נָסַך; to pour out as a drink-offering, make a libation; in the N. T. σπένδεσθαι, to be offered as a libation, is figuratively used of one whose blood is poured out in a violent death for the cause of God: Phi 2:17 (see θυσία, b. at the end); 2Ti 4:6.
G4690	G4690	G4690 — σπέρμα σπέρματος, τό (σπείρω, which see), from Homer down, Hebrew זֶרַע, the seed (from which anything springs); a. from which a plant germinates; α. properly, the seed i. e. the grain or kernel which contains within itself the germ of the future plant: plural, Mat 13:32; Mar 4:31; 1Co 15:38 (Exo 16:31; 1Sa 8:15); the singular is used collectively of the grains or kernels sown: Mat 13:24, Mat 13:27, Mat 13:37; 2Co 9:10 (here L Tr σπόρος). β. metaphorically, a seed i. e. a residue. or a few survivors reserved as the germ of a new race (just as seed is kept from the harvest for the sowing), Rom 9:29 after Isa 1:9, where the Sept. for שַׂרִיד (so also Wis. 14:6; 1 Esdr. 8:85 (87); Josephus, Antiquities 11, 5, 3; 12, 7, 8; Plato, Tim., p. 23{c}). b. the semen virile; α. properly: Lev 15:16-18; Lev 18:20f, etc.; (probably also Heb 11:11, cf. καταβολή 1, and see below); often in secular writings. By metonymy the product of this semen, seed, children, offspring, progeny; family, race, posterity (so in Greek chiefly in the tragic poets, cf. Passow, under the word, 2 b. ii., p. 1498 (Liddell and Scott, under the word, II. 3); and זֶרַע very often in the O. T. (cf. Winer's Grammar, 17, 30)); so in the singular, either of one, or collectively of many: Rom 9:7f; εἰς καταβολήν σπέρματος (see (above, and) καταβολή, 2) Heb 11:11; ἀνισταναι and ἐξανισταναι σπέρμα τίνι, Mat 22:24; Mar 12:19; Luk 20:28 (Gen 38:8); ἔχειν σπέρμα, Mat 22:25; ἀφιέναι σπέρμα τίνι, Mar 12:20-22; τό σπέρμα τίνος, Luk 1:55; Joh 7:42; Joh 8:33, Joh 8:37; Act 3:25; Act 7:5; Act 13:23; Rom 1:3; (); Rom 9:7; ; 2Co 11:22; 2Ti 2:8; Heb 2:16; Heb 11:18; in plural: παῖς ἐκ βαιλικων σπερμάτων, of royal descent, Josephus, Antiquities 8, 7, 6; τῶν Αβραμιαίων σπερμάτων ἀπόγονοι, 4 Macc. 18:1; equivalent to tribes, races, ἄνθρωποι τέ καί ἀνθρώπων σπερμασι νομοθετουμεν τά νῦν, Plato, legg. 9, p. 853 c. By a rabbinical method of interpreting, opposed to the usage of the Hebrew זֶרַע, which signifies the offspring whether consisting of one person or many, Paul lays such stress on the singular number in Gen 13:15; Gen 17:8 as to make it denote but one of Abraham's posterity, and that the Messiah: Gal 3:16, also Gal 3:19; and yet, that the way in which Pard presses the singular here is not utterly at variance with the genius of the Jewish-Greek language is evident from Αβραμιαίων σπερμάτων ἀπόγονοι, 4 Macc. 18:1, where the plural is used of many descendants ((cf. Delitzsch, Br. a. d. Röm., p. 16 note 2; Lightfoot on Galatians, the passage cited)). τό σπέρμα (Ἀβραάμ) τό ἐκ τοῦ νόμου, the seed which is such according to the decision of the law, physical offspring (see νόμος, 2, p. 428{a}), τό ἐκ πίστεως Ἀβραάμ, those who are called Abraham's posterity on account of the faith by which they are akin to him (see πίστις, 1 b. ἆ., p. 513{b} and ἐκ, II. 7), Rom 4:16; add, ; ; Gal 3:29; similarly, Christians are called, in Rev 12:17, the σπέρμα of the church (which is likened to a mother, Gal 4:26). β. whatever possesses vital force or life-giving power: τό σπέρμα τοῦ Θεοῦ ((but anarthrous)), the Holy Spirit, the divine energy operating within the soul by which we are regenerated or made the τέκνα τοῦ Θεοῦ, 1Jo 3:9.
G4691	G4691	G4691 — σπερμολόγος σπερμολογον (σπέρμα, and λέγω to collect); 1. picking up seeds: used of birds, Plug. Demet. 28; Athen. 9, p. 387 f.; especially of the crow or daw that picks up grain in the fields (German Saatkrähe), Aristophanes av. 232, 579; Aristotle, h. a. 8, 8, p. 592{b}, 28, and other writings. 2. of men: "lounging about the market-place and picking up a subsistence by whatever may chance to fall from the loads of merchandise" (Eustathius on Homer, Odyssey 5, 490 σπερμολογοι. οἱ περί τά ἐμπορία καί ἀγορᾶς διατρίβοντες διά τό ἀναλέγεσθαι τά ἐκ τῶν φορτιων ἐπορρεοντα καί διά ζῆν ἐκ τούτων); hence, beggarly, abject, vile (a parasite); getting a living by flattery and buffoonery, Athen. 3, p. 85 f.; Plutarch, mor., p. 456 d.; a substantive, ὁ σπερμολόγος, an empty talker, babbler (Demosthenes, p. 269, 19; Athen. 8, p. 344 c.): Act 17:18.
G4692	G4692	G4692 — σπεύδω imperfect ἔσπευδον; 1 aorist ἔσπευσα; (cognate with German sich sputen (cf. English speed, Latinstudeo; Vanicek, p. 1163; Fick 4:279)); from Homer down; the Sept. for מִהַר, also for בִּהֵל, etc.; 1. intransitive, (cf. Winers Grammar, § 38, 1; Buttmann, 130, 4), to hasten: as often in the Greek writings, followed by an infinitive Act 20:16; ἦλθον σπεύσαντες, they came with haste, Luk 2:16; σπεύσας κατάβηθι (A. V. make haste and come down), κατέβη, Luk 19:5, Luk 19:6; σπεῦσον καί ἔξελθε (A. V. make haste and get thee quickly out), Act 22:18. 2. to desire earnestly: τί, 2Pe 3:12; (Isa 16:5; examples from Greek authors are given by Passow, under the word, 2 vol. ii., p. 1501; (Liddell and Scott, under the word, II.)).
G4693	G4693	G4693 — σπήλαιον σπηλαίου, τό (σπέος (cavern; cf. Curtius, § 111)), a cave (den): Mat 21:13; Mar 11:17; Luk 19:46; Joh 11:38; Heb 11:38; Rev 6:15. (Plato, Plutarch, Lucian, Aelian, others; the Sept. for מְעָרָה.)
G4694	G4694	G4694 — σπιλάς σπιλαδος, ἡ, a rock in the sea, ledge or reef (Homer, Odyssey 3, 298; 5, 401, and in other poets; Polybius, Diodorus, Josephus, b. j. 3, 9, 3); plural, tropically, of men who by their conduct damage others morally, wreck them as it were, equivalent to σκάνδαλα (R. V. text hidden rocks), Jude 1:12 (here L T Tr WH read οἱ (namely, ὄντες) σπιλάδες. Some (so R. V. marginal reading) make the word equivalent to the following; see Rutherford as there referred to.)
G4695	G4695	G4695 — σπιλόω σπίλω; perfect passive participle ἐσπιλωμενος; (σπίλος); to defile, spot: τί, Jam 3:6; Jude 1:23. (Dionysius Halicarnassus, Lucian, Heliodorus; the Sept..)
G4696	G4696	G4696 — σπίλος (WH σπίλος (so Rutherford, New Phryn., p. 87; Liddell and Scott, under the word); but see Tdf. Proleg., p. 102; Lipsius, Gram. Untersuch., p. 42), σπιλου, ὁ (Phryn. rejects this word in favor of the Attic κηλίς; but σπίλος is used by Joseph, Dionysius Halicarnassus, Plutarch, Lucian, Liban, Artemidor.; see Lob. ad Phryn., p. 28 (cf. Winers Grammar, 25)), a spot: tropically, a fault, moral blemish, Eph 5:27; plural of base and gluttonous men, 2Pe 2:13.
G4697	G4697	G4697 — σπλαγχνίζομαι 1 aorist ἐσπλαγχνίσθην (cf. Buttmann, 52 (45)); (σπλάγχνον, which see); properly, to be moved as to one's bowels, hence, to be moved with compassion, have compassion (for the bowels were thought to be the seat of love and pity): absolutely, Luk 10:33; Luk 15:20; σπλαγχνισθείς with a finite verb, Mat 20:34; Mar 1:41; τίνος, to pity one (cf. Winers Grammar, § 30, 10 a.; (Buttmann, § 132, 15; but others regard σπλαγχνισθείς in the following example as used absolutely and the genitive as depending on κύριος)), Mat 18:27; ἐπί with the dative of the person, Mat 14:14 G L T Tr WH; Mar 6:34 (R G); Luk 7:13 (where Tdf. ἐπί with the accusative); ἐπί τινα, Mat 14:14 Rec.; ; Mark ( L T Tr WH); Mar 8:2; ; cf. Winers Grammar, § 33, c.; (Buttmann, as above); περί τίνος ὅτι, Mat 9:36. Besides, several times in Test xii. Patr. (e. g. test. Zab. §§ 4, 6, 7, etc.); and in the N. T. Apocrypha; in Deu 13:8 Symm.; (Exo 2:6 manuscript Venet.); and in 1Sa 23:21 incert.; (Clement of Rome, 2 Cor. 1, 7 [ET]; Hermas, mand. 4, 3, 5 [ET]); ἐπισπλαγχνίζομαι, Pro 17:5; the active σπλαγχνίζω is once used for the Attic σπλαγχνεύω, 2 Macc. 6:8. Cf. Bleek, Einl. ins N. T. edition 1, p. 75 (English translation, ibid.; edition 3 (by Marigold), p. 90; Winer's Grammar, 30, 33, 92 (87)).
G4698	G4698	G4698 — σπλάγχνον σπλαγχνου, τό, and (only so in the N. T.) plural σπλάγχνα, σπλάγχνων, τά, Hebrew רַחֲמִים, bowels, intestines (the heart, lungs, liver, etc.); a. properly: Act 1:18 (2 Macc. 9:5f; 4 Macc. 5:29, and in Greek writings from Homer down). b. in the Greek poets from Aeschylus down the bowels were regarded as the seat of the more violent passions, such as anger and love; but by the Hebrews as the seat of the tenderer affections, especially kindness, benevolence, compassion (cf. Lightfoot on Phi 1:8; Winers Grammar, 18); hence, equivalent to our heart (tender mercies, affections, etc. (cf. B. D. American edition under the word )): 1Jo 3:17 (on which see κλείω); 2Co 6:12; Phi 2:1 (here G L T Tr WH εἰ τίς σπλάγχνα; Buttmann, 81 (71), cf. Green 109; Lightfoot at the passage); σπλάγχνα ἐλέους (genitive of quality (cf. Winers Grammar, 611 (568); so Test xii. Patr., test. Zab. §§ 7, 8)), a heart in which mercy resides (heart of mercy), Luk 1:78; also σπλάγχνα οἰκτιρμοῦ (Rec. οἰκτίρμων), Col 3:12; τά σπλάγχνα αὐτοῦ περισσοτέρως εἰς ὑμᾶς ἐστιν, his heart is the more abundantly devoted to you, 2Co 7:15; ἐπιποθῶ ὑμᾶς ἐν σπλάγχνοις Χριστοῦ Ἰησοῦ, in the heart (R. V. tender mercies) of Christ, i. e. prompted by the same love as Christ Jesus, Phi 1:8; ἀναπαύειν τά σπλάγχνα τίνος, to refresh one's soul or heart, Phi 1:7, Phi 1:20; τά σπλάγχνα ἡμῶν, my very heart, i. e. whom I dearly love, Phi 1:12 (so Darius calls his mother and children his own bowels in Curt. 4, 14, 22. meum corculum, Plautus Cas. 4, 4, 14; meum cor, id. Poen. 1, 2, 154; (cf. Lightfoot on Philemon, at the passage cited)). The Hebrew רַחֲמִים is translated by the Sept. now ὀικιρμοι, Psa 24:6; Psa 39:12, now ἔλεος, Isa 47:6; once σπλάγχνα, Pro 12:10.
G4699	G4699	G4699 — σπόγγος σπογγου, ὁ (perhaps akin is fungus; Curtius, § 575), from Homer down, sponge: Mat 27:48; Mar 15:36; Joh 19:29.
G4700	G4700	G4700 — σποδός σποδοῦ, ἡ, from Homer down, ashes: Heb 9:13; ἐν σάκκῳ καί σποδῷ κάθημαι, to sit clothed in sackcloth and covered with ashes (exhibiting the tokens of grief, cf. Jon 3:6; Isa 58:5; Isa 61:3; Jer 6:26; Est 4:1, Est 4:3; Est 4:1 Macc. 3:47; cf. σάκκος, b.): Mat 11:21; Luk 10:13.
G4701	G4701	G4701 — σπορά σπορᾶς, ἡ (σπείρω, 2 perfect ἐσπορα), seed: 1Pe 1:23 ((equivalent to a sowing, figuratively, origin, etc., from Aeschylus, Plato down)).
G4702	G4702	G4702 — σπόριμος σπόριμον (σπείρω, 2 perfect ἐσπορα), fit for sowing, sown (Xenophon, Diodorus, others); τά σποριμα, sown fields, growing crops (A. V. (except in Matt.) corn-fields) (Geoponica 1, 12, 37): Mat 12:1; Mar 2:23; Luk 6:1.
